week,agegroup,dose,n,UF
2022-02-26,9,D1cum,16242,MA
2022-02-26,10,D1cum,8567,MA
2022-02-26,11,D1cum,2285,MA
2022-02-26,2,D,0,MA
2022-02-26,3,D,1,MA
2022-02-26,4,D,348,MA
2022-02-26,5,D,216,MA
2022-02-26,6,D,130,MA
2022-02-26,7,D,63,MA
2022-02-26,8,D,43,MA
2022-02-26,9,D,16,MA
2022-02-26,10,D,4,MA
2022-02-26,11,D,1,MA
2022-02-26,2,D2,2117,MA
2022-02-26,3,D2,7012,MA
2022-02-26,4,D2,6639,MA
2022-02-26,5,D2,3785,MA
2022-02-26,6,D2,2255,MA
2022-02-26,7,D2,1200,MA
2022-02-26,8,D2,425,MA
2022-02-26,9,D2,159,MA
2022-02-26,10,D2,67,MA
2022-02-26,11,D2,9,MA
2022-02-26,2,D1,7462,MA
2022-02-26,3,D1,-2331,MA
2022-02-26,4,D1,-2783,MA
2022-02-26,5,D1,-1668,MA
2022-02-26,6,D1,-961,MA
2022-02-26,7,D1,-489,MA
2022-02-26,8,D1,-114,MA
2022-02-26,9,D1,-6,MA
2022-02-26,10,D1,-1,MA
2022-02-26,11,D1,4,MA
2022-03-05,2,Dcum,4,MA
2022-03-05,3,Dcum,91,MA
2022-03-05,4,Dcum,36280,MA
2022-03-05,5,Dcum,38494,MA
2022-03-05,6,Dcum,25977,MA
2022-03-05,7,Dcum,13577,MA
2022-03-05,8,Dcum,2237,MA
2022-03-05,9,Dcum,584,MA
2022-03-05,10,Dcum,216,MA
2022-03-05,11,Dcum,68,MA
2022-03-05,2,D2cum,4268,MA
2022-03-05,3,D2cum,448354,MA
2022-03-05,4,D2cum,839747,MA
2022-03-05,5,D2cum,755466,MA
2022-03-05,6,D2cum,658139,MA
2022-03-05,7,D2cum,521504,MA
2022-03-05,8,D2cum,392693,MA
2022-03-05,9,D2cum,219013,MA
2022-03-05,10,D2cum,88161,MA
2022-03-05,11,D2cum,19276,MA
2022-03-05,2,D1cum,81630,MA
2022-03-05,3,D1cum,186075,MA
2022-03-05,4,D1cum,272743,MA
2022-03-05,5,D1cum,172863,MA
2022-03-05,6,D1cum,112075,MA
2022-03-05,7,D1cum,65538,MA
2022-03-05,8,D1cum,34239,MA
2022-03-05,9,D1cum,16233,MA
2022-03-05,10,D1cum,8562,MA
2022-03-05,11,D1cum,2284,MA
2022-03-05,2,D,0,MA
2022-03-05,3,D,3,MA
2022-03-05,4,D,51,MA
2022-03-05,5,D,31,MA
2022-03-05,6,D,16,MA
2022-03-05,7,D,9,MA
2022-03-05,8,D,0,MA
2022-03-05,9,D,0,MA
2022-03-05,10,D,0,MA
2022-03-05,11,D,0,MA
2022-03-05,2,D2,1477,MA
2022-03-05,3,D2,1489,MA
2022-03-05,4,D2,1244,MA
2022-03-05,5,D2,720,MA
2022-03-05,6,D2,476,MA
2022-03-05,7,D2,265,MA
2022-03-05,8,D2,89,MA
2022-03-05,9,D2,38,MA
2022-03-05,10,D2,26,MA
2022-03-05,11,D2,2,MA
2022-03-05,2,D1,277,MA
2022-03-05,3,D1,-543,MA
2022-03-05,4,D1,-552,MA
2022-03-05,5,D1,-316,MA
2022-03-05,6,D1,-237,MA
2022-03-05,7,D1,-133,MA
2022-03-05,8,D1,-24,MA
2022-03-05,9,D1,-9,MA
2022-03-05,10,D1,-5,MA
2022-03-05,11,D1,-1,MA
2022-03-12,2,Dcum,4,MA
2022-03-12,3,Dcum,96,MA
2022-03-12,4,Dcum,36459,MA
2022-03-12,5,Dcum,38649,MA
2022-03-12,6,Dcum,26058,MA
2022-03-12,7,Dcum,13615,MA
2022-03-12,8,Dcum,2253,MA
2022-03-12,9,Dcum,596,MA
2022-03-12,10,Dcum,217,MA
2022-03-12,11,Dcum,68,MA
2022-03-12,2,D2cum,14076,MA
2022-03-12,3,D2cum,453682,MA
2022-03-12,4,D2cum,844622,MA
2022-03-12,5,D2cum,758249,MA
2022-03-12,6,D2cum,659813,MA
2022-03-12,7,D2cum,522476,MA
2022-03-12,8,D2cum,393089,MA
2022-03-12,9,D2cum,219154,MA
2022-03-12,10,D2cum,88217,MA
2022-03-12,11,D2cum,19291,MA
2022-03-12,2,D1cum,78174,MA
2022-03-12,3,D1cum,184028,MA
2022-03-12,4,D1cum,270571,MA
2022-03-12,5,D1cum,171623,MA
2022-03-12,6,D1cum,111301,MA
2022-03-12,7,D1cum,65068,MA
2022-03-12,8,D1cum,34070,MA
2022-03-12,9,D1cum,16200,MA
2022-03-12,10,D1cum,8563,MA
2022-03-12,11,D1cum,2279,MA
2022-03-12,2,D,0,MA
2022-03-12,3,D,5,MA
2022-03-12,4,D,179,MA
2022-03-12,5,D,155,MA
2022-03-12,6,D,81,MA
2022-03-12,7,D,38,MA
2022-03-12,8,D,16,MA
2022-03-12,9,D,12,MA
2022-03-12,10,D,1,MA
2022-03-12,11,D,0,MA
2022-03-12,2,D2,9808,MA
2022-03-12,3,D2,5328,MA
2022-03-12,4,D2,4875,MA
2022-03-12,5,D2,2783,MA
2022-03-12,6,D2,1674,MA
2022-03-12,7,D2,972,MA
2022-03-12,8,D2,396,MA
2022-03-12,9,D2,141,MA
2022-03-12,10,D2,56,MA
2022-03-12,11,D2,15,MA
2022-03-12,2,D1,-3456,MA
2022-03-12,3,D1,-2047,MA
2022-03-12,4,D1,-2172,MA
2022-03-12,5,D1,-1240,MA
2022-03-12,6,D1,-774,MA
2022-03-12,7,D1,-470,MA
2022-03-12,8,D1,-169,MA
2022-03-12,9,D1,-33,MA
2022-03-12,10,D1,1,MA
2022-03-12,11,D1,-5,MA
2022-03-19,2,Dcum,4,MA
2022-03-19,3,Dcum,98,MA
2022-03-19,4,Dcum,36661,MA
2022-03-19,5,Dcum,38783,MA
2022-03-19,6,Dcum,26133,MA
2022-03-19,7,Dcum,13655,MA
2022-03-19,8,Dcum,2262,MA
2022-03-19,9,Dcum,603,MA
2022-03-19,10,Dcum,218,MA
2022-03-19,11,Dcum,69,MA
2022-03-19,2,D2cum,21204,MA
2022-03-19,3,D2cum,457755,MA
2022-03-19,4,D2cum,848667,MA
2022-03-19,5,D2cum,760626,MA
2022-03-19,6,D2cum,661320,MA
2022-03-19,7,D2cum,523232,MA
2022-03-19,8,D2cum,393369,MA
2022-03-19,9,D2cum,219266,MA
2022-03-19,10,D2cum,88255,MA
2022-03-19,11,D2cum,19301,MA
2022-03-19,2,D1cum,75617,MA
2022-03-19,3,D1cum,182234,MA
2022-03-19,4,D1cum,268657,MA
2022-03-19,5,D1cum,170476,MA
2022-03-19,6,D1cum,110530,MA
2022-03-19,7,D1cum,64700,MA
2022-03-19,8,D1cum,33982,MA
2022-03-19,9,D1cum,16147,MA
2022-03-19,10,D1cum,8563,MA
2022-03-19,11,D1cum,2282,MA
2022-03-19,2,D,0,MA
2022-03-19,3,D,2,MA
2022-03-19,4,D,202,MA
2022-03-19,5,D,134,MA
2022-03-19,6,D,75,MA
2022-03-19,7,D,40,MA
2022-03-19,8,D,9,MA
2022-03-19,9,D,7,MA
2022-03-19,10,D,1,MA
2022-03-19,11,D,1,MA
2022-03-19,2,D2,7128,MA
2022-03-19,3,D2,4073,MA
2022-03-19,4,D2,4045,MA
2022-03-19,5,D2,2377,MA
2022-03-19,6,D2,1507,MA
2022-03-19,7,D2,756,MA
2022-03-19,8,D2,280,MA
2022-03-19,9,D2,112,MA
2022-03-19,10,D2,38,MA
2022-03-19,11,D2,10,MA
2022-03-19,2,D1,-2557,MA
2022-03-19,3,D1,-1794,MA
2022-03-19,4,D1,-1914,MA
2022-03-19,5,D1,-1147,MA
2022-03-19,6,D1,-771,MA
2022-03-19,7,D1,-368,MA
2022-03-19,8,D1,-88,MA
2022-03-19,9,D1,-53,MA
2022-03-19,10,D1,0,MA
2022-03-19,11,D1,3,MA
2022-03-26,2,Dcum,4,MA
2022-03-26,3,Dcum,98,MA
2022-03-26,4,Dcum,36868,MA
2022-03-26,5,Dcum,38904,MA
2022-03-26,6,Dcum,26193,MA
2022-03-26,7,Dcum,13694,MA
2022-03-26,8,Dcum,2273,MA
2022-03-26,9,Dcum,608,MA
2022-03-26,10,Dcum,221,MA
2022-03-26,11,Dcum,69,MA
2022-03-26,2,D2cum,27012,MA
2022-03-26,3,D2cum,461385,MA
2022-03-26,4,D2cum,852032,MA
2022-03-26,5,D2cum,762591,MA
2022-03-26,6,D2cum,662462,MA
2022-03-26,7,D2cum,523843,MA
2022-03-26,8,D2cum,393617,MA
2022-03-26,9,D2cum,219348,MA
2022-03-26,10,D2cum,88288,MA
2022-03-26,11,D2cum,19306,MA
2022-03-26,2,D1cum,73605,MA
2022-03-26,3,D1cum,180621,MA
2022-03-26,4,D1cum,267299,MA
2022-03-26,5,D1cum,169551,MA
2022-03-26,6,D1cum,110013,MA
2022-03-26,7,D1cum,64415,MA
2022-03-26,8,D1cum,33845,MA
2022-03-26,9,D1cum,16123,MA
2022-03-26,10,D1cum,8558,MA
2022-03-26,11,D1cum,2285,MA
2022-03-26,2,D,0,MA
2022-03-26,3,D,0,MA
2022-03-26,4,D,207,MA
2022-03-26,5,D,121,MA
2022-03-26,6,D,60,MA
2022-03-26,7,D,39,MA
2022-03-26,8,D,11,MA
2022-03-26,9,D,5,MA
2022-03-26,10,D,3,MA
2022-03-26,11,D,0,MA
2022-03-26,2,D2,5808,MA
2022-03-26,3,D2,3630,MA
2022-03-26,4,D2,3365,MA
2022-03-26,5,D2,1965,MA
2022-03-26,6,D2,1142,MA
2022-03-26,7,D2,611,MA
2022-03-26,8,D2,248,MA
2022-03-26,9,D2,82,MA
2022-03-26,10,D2,33,MA
2022-03-26,11,D2,5,MA
2022-03-26,2,D1,-2012,MA
2022-03-26,3,D1,-1613,MA
2022-03-26,4,D1,-1358,MA
2022-03-26,5,D1,-925,MA
2022-03-26,6,D1,-517,MA
2022-03-26,7,D1,-285,MA
2022-03-26,8,D1,-137,MA
2022-03-26,9,D1,-24,MA
2022-03-26,10,D1,-5,MA
2022-03-26,11,D1,3,MA
2022-04-02,2,Dcum,4,MA
2022-04-02,3,Dcum,99,MA
2022-04-02,4,Dcum,37039,MA
2022-04-02,5,Dcum,38985,MA
2022-04-02,6,Dcum,26240,MA
2022-04-02,7,Dcum,13717,MA
2022-04-02,8,Dcum,2280,MA
2022-04-02,9,Dcum,611,MA
2022-04-02,10,Dcum,223,MA
2022-04-02,11,Dcum,69,MA
2022-04-02,2,D2cum,31074,MA
2022-04-02,3,D2cum,464273,MA
2022-04-02,4,D2cum,854930,MA
2022-04-02,5,D2cum,764089,MA
2022-04-02,6,D2cum,663347,MA
2022-04-02,7,D2cum,524327,MA
2022-04-02,8,D2cum,393815,MA
2022-04-02,9,D2cum,219416,MA
2022-04-02,10,D2cum,88317,MA
2022-04-02,11,D2cum,19311,MA
2022-04-02,2,D1cum,72024,MA
2022-04-02,3,D1cum,179480,MA
2022-04-02,4,D1cum,266017,MA
2022-04-02,5,D1cum,168923,MA
2022-04-02,6,D1cum,109610,MA
2022-04-02,7,D1cum,64228,MA
2022-04-02,8,D1cum,33759,MA
2022-04-02,9,D1cum,16113,MA
2022-04-02,10,D1cum,8555,MA
2022-04-02,11,D1cum,2285,MA
2022-04-02,2,D,0,MA
2022-04-02,3,D,1,MA
2022-04-02,4,D,171,MA
2022-04-02,5,D,81,MA
2022-04-02,6,D,47,MA
2022-04-02,7,D,23,MA
2022-04-02,8,D,7,MA
2022-04-02,9,D,3,MA
2022-04-02,10,D,2,MA
2022-04-02,11,D,0,MA
2022-04-02,2,D2,4062,MA
2022-04-02,3,D2,2888,MA
2022-04-02,4,D2,2898,MA
2022-04-02,5,D2,1498,MA
2022-04-02,6,D2,885,MA
2022-04-02,7,D2,484,MA
2022-04-02,8,D2,198,MA
2022-04-02,9,D2,68,MA
2022-04-02,10,D2,29,MA
2022-04-02,11,D2,5,MA
2022-04-02,2,D1,-1581,MA
2022-04-02,3,D1,-1141,MA
2022-04-02,4,D1,-1282,MA
2022-04-02,5,D1,-628,MA
2022-04-02,6,D1,-403,MA
2022-04-02,7,D1,-187,MA
2022-04-02,8,D1,-86,MA
2022-04-02,9,D1,-10,MA
2022-04-02,10,D1,-3,MA
2022-04-02,11,D1,0,MA
2022-04-09,2,Dcum,4,MA
2022-04-09,3,Dcum,100,MA
2022-04-09,4,Dcum,37182,MA
2022-04-09,5,Dcum,39060,MA
2022-04-09,6,Dcum,26306,MA
2022-04-09,7,Dcum,13748,MA
2022-04-09,8,Dcum,2289,MA
2022-04-09,9,Dcum,614,MA
2022-04-09,10,Dcum,224,MA
2022-04-09,11,Dcum,70,MA
2022-04-09,2,D2cum,34629,MA
2022-04-09,3,D2cum,467027,MA
2022-04-09,4,D2cum,857255,MA
2022-04-09,5,D2cum,765359,MA
2022-04-09,6,D2cum,664028,MA
2022-04-09,7,D2cum,524695,MA
2022-04-09,8,D2cum,393968,MA
2022-04-09,9,D2cum,219490,MA
2022-04-09,10,D2cum,88355,MA
2022-04-09,11,D2cum,19316,MA
2022-04-09,2,D1cum,70435,MA
2022-04-09,3,D1cum,178319,MA
2022-04-09,4,D1cum,265153,MA
2022-04-09,5,D1cum,168393,MA
2022-04-09,6,D1cum,109338,MA
2022-04-09,7,D1cum,64076,MA
2022-04-09,8,D1cum,33699,MA
2022-04-09,9,D1cum,16086,MA
2022-04-09,10,D1cum,8538,MA
2022-04-09,11,D1cum,2286,MA
2022-04-09,2,D,0,MA
2022-04-09,3,D,1,MA
2022-04-09,4,D,143,MA
2022-04-09,5,D,75,MA
2022-04-09,6,D,66,MA
2022-04-09,7,D,31,MA
2022-04-09,8,D,9,MA
2022-04-09,9,D,3,MA
2022-04-09,10,D,1,MA
2022-04-09,11,D,1,MA
2022-04-09,2,D2,3555,MA
2022-04-09,3,D2,2754,MA
2022-04-09,4,D2,2325,MA
2022-04-09,5,D2,1270,MA
2022-04-09,6,D2,681,MA
2022-04-09,7,D2,368,MA
2022-04-09,8,D2,153,MA
2022-04-09,9,D2,74,MA
2022-04-09,10,D2,38,MA
2022-04-09,11,D2,5,MA
2022-04-09,2,D1,-1589,MA
2022-04-09,3,D1,-1161,MA
2022-04-09,4,D1,-864,MA
2022-04-09,5,D1,-530,MA
2022-04-09,6,D1,-272,MA
2022-04-09,7,D1,-152,MA
2022-04-09,8,D1,-60,MA
2022-04-09,9,D1,-27,MA
2022-04-09,10,D1,-17,MA
2022-04-09,11,D1,1,MA
2022-04-16,2,Dcum,4,MA
2022-04-16,3,Dcum,100,MA
2022-04-16,4,Dcum,37252,MA
2022-04-16,5,Dcum,39118,MA
2022-04-16,6,Dcum,26327,MA
2022-04-16,7,Dcum,13761,MA
2022-04-16,8,Dcum,2290,MA
2022-04-16,9,Dcum,616,MA
2022-04-16,10,Dcum,225,MA
2022-04-16,11,Dcum,71,MA
2022-04-16,2,D2cum,35949,MA
2022-04-16,3,D2cum,468321,MA
2022-04-16,4,D2cum,858458,MA
2022-04-16,5,D2cum,765978,MA
2022-04-16,6,D2cum,664379,MA
2022-04-16,7,D2cum,524872,MA
2022-04-16,8,D2cum,394048,MA
2022-04-16,9,D2cum,219520,MA
2022-04-16,10,D2cum,88372,MA
2022-04-16,11,D2cum,19317,MA
2022-04-16,2,D1cum,70031,MA
2022-04-16,3,D1cum,177698,MA
2022-04-16,4,D1cum,264629,MA
2022-04-16,5,D1cum,168128,MA
2022-04-16,6,D1cum,109177,MA
2022-04-16,7,D1cum,64003,MA
2022-04-16,8,D1cum,33654,MA
2022-04-16,9,D1cum,16073,MA
2022-04-16,10,D1cum,8527,MA
2022-04-16,11,D1cum,2289,MA
2022-04-16,2,D,0,MA
2022-04-16,3,D,0,MA
2022-04-16,4,D,70,MA
2022-04-16,5,D,58,MA
2022-04-16,6,D,21,MA
2022-04-16,7,D,13,MA
2022-04-16,8,D,1,MA
2022-04-16,9,D,2,MA
2022-04-16,10,D,1,MA
2022-04-16,11,D,1,MA
2022-04-16,2,D2,1320,MA
2022-04-16,3,D2,1294,MA
2022-04-16,4,D2,1203,MA
2022-04-16,5,D2,619,MA
2022-04-16,6,D2,351,MA
2022-04-16,7,D2,177,MA
2022-04-16,8,D2,80,MA
2022-04-16,9,D2,30,MA
2022-04-16,10,D2,17,MA
2022-04-16,11,D2,1,MA
2022-04-16,2,D1,-404,MA
2022-04-16,3,D1,-621,MA
2022-04-16,4,D1,-524,MA
2022-04-16,5,D1,-265,MA
2022-04-16,6,D1,-161,MA
2022-04-16,7,D1,-73,MA
2022-04-16,8,D1,-45,MA
2022-04-16,9,D1,-13,MA
2022-04-16,10,D1,-11,MA
2022-04-16,11,D1,3,MA
2022-04-23,2,Dcum,4,MA
2022-04-23,3,Dcum,100,MA
2022-04-23,4,Dcum,37335,MA
2022-04-23,5,Dcum,39165,MA
2022-04-23,6,Dcum,26363,MA
2022-04-23,7,Dcum,13771,MA
2022-04-23,8,Dcum,2297,MA
2022-04-23,9,Dcum,620,MA
2022-04-23,10,Dcum,226,MA
2022-04-23,11,Dcum,71,MA
2022-04-23,2,D2cum,37896,MA
2022-04-23,3,D2cum,469959,MA
2022-04-23,4,D2cum,859937,MA
2022-04-23,5,D2cum,766757,MA
2022-04-23,6,D2cum,664812,MA
2022-04-23,7,D2cum,525101,MA
2022-04-23,8,D2cum,394124,MA
2022-04-23,9,D2cum,219559,MA
2022-04-23,10,D2cum,88385,MA
2022-04-23,11,D2cum,19321,MA
2022-04-23,2,D1cum,68979,MA
2022-04-23,3,D1cum,176842,MA
2022-04-23,4,D1cum,263902,MA
2022-04-23,5,D1cum,167733,MA
2022-04-23,6,D1cum,109001,MA
2022-04-23,7,D1cum,63902,MA
2022-04-23,8,D1cum,33618,MA
2022-04-23,9,D1cum,16044,MA
2022-04-23,10,D1cum,8530,MA
2022-04-23,11,D1cum,2288,MA
2022-04-23,2,D,0,MA
2022-04-23,3,D,0,MA
2022-04-23,4,D,83,MA
2022-04-23,5,D,47,MA
2022-04-23,6,D,36,MA
2022-04-23,7,D,10,MA
2022-04-23,8,D,7,MA
2022-04-23,9,D,4,MA
2022-04-23,10,D,1,MA
2022-04-23,11,D,0,MA
2022-04-23,2,D2,1947,MA
2022-04-23,3,D2,1638,MA
2022-04-23,4,D2,1479,MA
2022-04-23,5,D2,779,MA
2022-04-23,6,D2,433,MA
2022-04-23,7,D2,229,MA
2022-04-23,8,D2,76,MA
2022-04-23,9,D2,39,MA
2022-04-23,10,D2,13,MA
2022-04-23,11,D2,4,MA
2022-04-23,2,D1,-1052,MA
2022-04-23,3,D1,-856,MA
2022-04-23,4,D1,-727,MA
2022-04-23,5,D1,-395,MA
2022-04-23,6,D1,-176,MA
2022-04-23,7,D1,-101,MA
2022-04-23,8,D1,-36,MA
2022-04-23,9,D1,-29,MA
2022-04-23,10,D1,3,MA
2022-04-23,11,D1,-1,MA
2022-04-30,2,Dcum,4,MA
2022-04-30,3,Dcum,101,MA
2022-04-30,4,Dcum,37419,MA
2022-04-30,5,Dcum,39213,MA
2022-04-30,6,Dcum,26385,MA
2022-04-30,7,Dcum,13783,MA
2022-04-30,8,Dcum,2301,MA
2022-04-30,9,Dcum,621,MA
2022-04-30,10,Dcum,226,MA
2022-04-30,11,Dcum,71,MA
2022-04-30,2,D2cum,39256,MA
2022-04-30,3,D2cum,471378,MA
2022-04-30,4,D2cum,861313,MA
2022-04-30,5,D2cum,767467,MA
2022-04-30,6,D2cum,665196,MA
2022-04-30,7,D2cum,525332,MA
2022-04-30,8,D2cum,394219,MA
2022-04-30,9,D2cum,219587,MA
2022-04-30,10,D2cum,88406,MA
2022-04-30,11,D2cum,19325,MA
2022-04-30,2,D1cum,68299,MA
2022-04-30,3,D1cum,176103,MA
2022-04-30,4,D1cum,263229,MA
2022-04-30,5,D1cum,167408,MA
2022-04-30,6,D1cum,108835,MA
2022-04-30,7,D1cum,63793,MA
2022-04-30,8,D1cum,33573,MA
2022-04-30,9,D1cum,16034,MA
2022-04-30,10,D1cum,8523,MA
2022-04-30,11,D1cum,2288,MA
2022-04-30,2,D,0,MA
2022-04-30,3,D,1,MA
2022-04-30,4,D,84,MA
2022-04-30,5,D,48,MA
2022-04-30,6,D,22,MA
2022-04-30,7,D,12,MA
2022-04-30,8,D,4,MA
2022-04-30,9,D,1,MA
2022-04-30,10,D,0,MA
2022-04-30,11,D,0,MA
2022-04-30,2,D2,1360,MA
2022-04-30,3,D2,1419,MA
2022-04-30,4,D2,1376,MA
2022-04-30,5,D2,710,MA
2022-04-30,6,D2,384,MA
2022-04-30,7,D2,231,MA
2022-04-30,8,D2,95,MA
2022-04-30,9,D2,28,MA
2022-04-30,10,D2,21,MA
2022-04-30,11,D2,4,MA
2022-04-30,2,D1,-680,MA
2022-04-30,3,D1,-739,MA
2022-04-30,4,D1,-673,MA
2022-04-30,5,D1,-325,MA
2022-04-30,6,D1,-166,MA
2022-04-30,7,D1,-109,MA
2022-04-30,8,D1,-45,MA
2022-04-30,9,D1,-10,MA
2022-04-30,10,D1,-7,MA
2022-04-30,11,D1,0,MA
2022-05-07,2,Dcum,4,MA
2022-05-07,3,Dcum,101,MA
2022-05-07,4,Dcum,37419,MA
2022-05-07,5,Dcum,39213,MA
2022-05-07,6,Dcum,26385,MA
2022-05-07,7,Dcum,13783,MA
2022-05-07,8,Dcum,2301,MA
2022-05-07,9,Dcum,621,MA
2022-05-07,10,Dcum,226,MA
2022-05-07,11,Dcum,71,MA
2022-05-07,2,D2cum,39256,MA
2022-05-07,3,D2cum,471378,MA
2022-05-07,4,D2cum,861313,MA
2022-05-07,5,D2cum,767467,MA
2022-05-07,6,D2cum,665196,MA
2022-05-07,7,D2cum,525332,MA
2022-05-07,8,D2cum,394219,MA
2022-05-07,9,D2cum,219587,MA
2022-05-07,10,D2cum,88406,MA
2022-05-07,11,D2cum,19325,MA
2022-05-07,2,D1cum,68299,MA
2022-05-07,3,D1cum,176103,MA
2022-05-07,4,D1cum,263229,MA
2022-05-07,5,D1cum,167408,MA
2022-05-07,6,D1cum,108835,MA
2022-05-07,7,D1cum,63794,MA
2022-05-07,8,D1cum,33573,MA
2022-05-07,9,D1cum,16034,MA
2022-05-07,10,D1cum,8523,MA
2022-05-07,11,D1cum,2288,MA
2022-05-07,2,D,0,MA
2022-05-07,3,D,0,MA
2022-05-07,4,D,0,MA
2022-05-07,5,D,0,MA
2022-05-07,6,D,0,MA
2022-05-07,7,D,0,MA
2022-05-07,8,D,0,MA
2022-05-07,9,D,0,MA
2022-05-07,10,D,0,MA
2022-05-07,11,D,0,MA
2022-05-07,2,D2,0,MA
2022-05-07,3,D2,0,MA
2022-05-07,4,D2,0,MA
2022-05-07,5,D2,0,MA
2022-05-07,6,D2,0,MA
2022-05-07,7,D2,0,MA
2022-05-07,8,D2,0,MA
2022-05-07,9,D2,0,MA
2022-05-07,10,D2,0,MA
2022-05-07,11,D2,0,MA
2022-05-07,2,D1,0,MA
2022-05-07,3,D1,0,MA
2022-05-07,4,D1,0,MA
2022-05-07,5,D1,0,MA
2022-05-07,6,D1,0,MA
2022-05-07,7,D1,1,MA
2022-05-07,8,D1,0,MA
2022-05-07,9,D1,0,MA
2022-05-07,10,D1,0,MA
2022-05-07,11,D1,0,MA
2022-05-14,2,Dcum,4,MA
2022-05-14,3,Dcum,101,MA
2022-05-14,4,Dcum,37419,MA
2022-05-14,5,Dcum,39213,MA
2022-05-14,6,Dcum,26385,MA
2022-05-14,7,Dcum,13783,MA
2022-05-14,8,Dcum,2301,MA
2022-05-14,9,Dcum,621,MA
2022-05-14,10,Dcum,226,MA
2022-05-14,11,Dcum,71,MA
2022-05-14,2,D2cum,39256,MA
2022-05-14,3,D2cum,471378,MA
2022-05-14,4,D2cum,861313,MA
2022-05-14,5,D2cum,767467,MA
2022-05-14,6,D2cum,665196,MA
2022-05-14,7,D2cum,525332,MA
2022-05-14,8,D2cum,394219,MA
2022-05-14,9,D2cum,219587,MA
2022-05-14,10,D2cum,88406,MA
2022-05-14,11,D2cum,19325,MA
2022-05-14,2,D1cum,68299,MA
2022-05-14,3,D1cum,176103,MA
2022-05-14,4,D1cum,263229,MA
2022-05-14,5,D1cum,167408,MA
2022-05-14,6,D1cum,108835,MA
2022-05-14,7,D1cum,63794,MA
2022-05-14,8,D1cum,33573,MA
2022-05-14,9,D1cum,16034,MA
2022-05-14,10,D1cum,8523,MA
2022-05-14,11,D1cum,2288,MA
2022-05-14,2,D,0,MA
2022-05-14,3,D,0,MA
2022-05-14,4,D,0,MA
2022-05-14,5,D,0,MA
2022-05-14,6,D,0,MA
2022-05-14,7,D,0,MA
2022-05-14,8,D,0,MA
2022-05-14,9,D,0,MA
2022-05-14,10,D,0,MA
2022-05-14,11,D,0,MA
2022-05-14,2,D2,0,MA
2022-05-14,3,D2,0,MA
2022-05-14,4,D2,0,MA
2022-05-14,5,D2,0,MA
2022-05-14,6,D2,0,MA
2022-05-14,7,D2,0,MA
2022-05-14,8,D2,0,MA
2022-05-14,9,D2,0,MA
2022-05-14,10,D2,0,MA
2022-05-14,11,D2,0,MA
2022-05-14,2,D1,0,MA
2022-05-14,3,D1,0,MA
2022-05-14,4,D1,0,MA
2022-05-14,5,D1,0,MA
2022-05-14,6,D1,0,MA
2022-05-14,7,D1,0,MA
2022-05-14,8,D1,0,MA
2022-05-14,9,D1,0,MA
2022-05-14,10,D1,0,MA
2022-05-14,11,D1,0,MA
2021-01-23,2,Dcum,0,MG
2021-01-23,3,Dcum,0,MG
2021-01-23,4,Dcum,0,MG
2021-01-23,5,Dcum,0,MG
2021-01-23,6,Dcum,0,MG
2021-01-23,7,Dcum,0,MG
2021-01-23,8,Dcum,0,MG
2021-01-23,9,Dcum,0,MG
2021-01-23,10,Dcum,0,MG
2021-01-23,11,Dcum,0,MG
2021-01-23,2,D2cum,0,MG
2021-01-23,3,D2cum,1,MG
2021-01-23,4,D2cum,22,MG
2021-01-23,5,D2cum,37,MG
2021-01-23,6,D2cum,25,MG
2021-01-23,7,D2cum,14,MG
2021-01-23,8,D2cum,23,MG
2021-01-23,9,D2cum,9,MG
2021-01-23,10,D2cum,2,MG
2021-01-23,11,D2cum,0,MG
2021-01-23,2,D1cum,39,MG
2021-01-23,3,D1cum,58,MG
2021-01-23,4,D1cum,24683,MG
2021-01-23,5,D1cum,43600,MG
2021-01-23,6,D1cum,35122,MG
2021-01-23,7,D1cum,18970,MG
2021-01-23,8,D1cum,6942,MG
2021-01-23,9,D1cum,3152,MG
2021-01-23,10,D1cum,2333,MG
2021-01-23,11,D1cum,1007,MG
2021-01-23,2,D,0,MG
2021-01-23,3,D,0,MG
2021-01-23,4,D,0,MG
2021-01-23,5,D,0,MG
2021-01-23,6,D,0,MG
2021-01-23,7,D,0,MG
2021-01-23,8,D,0,MG
2021-01-23,9,D,0,MG
2021-01-23,10,D,0,MG
2021-01-23,11,D,0,MG
2021-01-23,2,D2,0,MG
2021-01-23,3,D2,1,MG
2021-01-23,4,D2,22,MG
2021-01-23,5,D2,37,MG
2021-01-23,6,D2,25,MG
2021-01-23,7,D2,14,MG
2021-01-23,8,D2,23,MG
2021-01-23,9,D2,9,MG
2021-01-23,10,D2,2,MG
2021-01-23,11,D2,0,MG
2021-01-23,2,D1,39,MG
2021-01-23,3,D1,58,MG
2021-01-23,4,D1,24683,MG
2021-01-23,5,D1,43600,MG
2021-01-23,6,D1,35122,MG
2021-01-23,7,D1,18970,MG
2021-01-23,8,D1,6942,MG
2021-01-23,9,D1,3152,MG
2021-01-23,10,D1,2333,MG
2021-01-23,11,D1,1007,MG
2021-01-30,2,Dcum,0,MG
2021-01-30,3,Dcum,0,MG
2021-01-30,4,Dcum,1,MG
2021-01-30,5,Dcum,3,MG
2021-01-30,6,Dcum,1,MG
2021-01-30,7,Dcum,0,MG
2021-01-30,8,Dcum,0,MG
