vacina,agegroup,data,doses,ag_10,ag_child
Coronavac,2,2021-01-21,D1,102,2
Coronavac,2,2021-01-21,D2,0,0
Coronavac,2,2021-01-21,DA,0,0
Coronavac,2,2021-01-21,R,0,0
Pfizer,2,2021-01-21,3,0,
Pfizer,2,2021-01-21,4,0,
Pfizer,2,2021-01-21,D,0,
Pfizer,2,2021-01-21,D1,1,
Pfizer,2,2021-01-21,D2,0,
Pfizer,2,2021-01-21,DA,0,
Pfizer,2,2021-01-21,R,0,
AZ,3,2021-01-21,3,0,
AZ,3,2021-01-21,4,0,
AZ,3,2021-01-21,D,0,
AZ,3,2021-01-21,D1,1,
AZ,3,2021-01-21,D2,0,
AZ,3,2021-01-21,DA,0,
AZ,3,2021-01-21,R,0,
Coronavac,3,2021-01-21,3,0,
Coronavac,3,2021-01-21,4,0,
Coronavac,3,2021-01-21,D,0,
Coronavac,3,2021-01-21,D1,2086,
Coronavac,3,2021-01-21,D2,2,
Coronavac,3,2021-01-21,DA,0,
Coronavac,3,2021-01-21,R,0,
Pfizer,3,2021-01-21,3,0,
Pfizer,3,2021-01-21,4,0,
Pfizer,3,2021-01-21,D,0,
Pfizer,3,2021-01-21,D1,2,
Pfizer,3,2021-01-21,D2,1,
Pfizer,3,2021-01-21,DA,1,
Pfizer,3,2021-01-21,R,0,
AZ,4,2021-01-21,3,0,0
AZ,4,2021-01-21,4,0,0
AZ,4,2021-01-21,D,0,0
AZ,4,2021-01-21,D1,2,1
AZ,4,2021-01-21,D2,0,0
AZ,4,2021-01-21,DA,0,0
AZ,4,2021-01-21,R,0,0
Coronavac,4,2021-01-21,3,0,0
Coronavac,4,2021-01-21,4,0,0
Coronavac,4,2021-01-21,D,0,0
Coronavac,4,2021-01-21,D1,3072,2187
Coronavac,4,2021-01-21,D2,6,2
Coronavac,4,2021-01-21,DA,0,0
Coronavac,4,2021-01-21,R,0,0
Pfizer,4,2021-01-21,3,0,0
Pfizer,4,2021-01-21,4,0,0
Pfizer,4,2021-01-21,D,0,0
Pfizer,4,2021-01-21,D1,1,3
Pfizer,4,2021-01-21,D2,0,1
Pfizer,4,2021-01-21,DA,1,1
Pfizer,4,2021-01-21,R,0,0
AZ,5,2021-01-21,3,0,0
AZ,5,2021-01-21,4,0,0
AZ,5,2021-01-21,D,0,0
AZ,5,2021-01-21,D1,1,2
AZ,5,2021-01-21,D2,0,0
AZ,5,2021-01-21,DA,0,0
AZ,5,2021-01-21,R,0,0
Coronavac,5,2021-01-21,3,0,0
Coronavac,5,2021-01-21,4,0,0
Coronavac,5,2021-01-21,D,0,0
Coronavac,5,2021-01-21,D1,2142,3072
Coronavac,5,2021-01-21,D2,4,6
Coronavac,5,2021-01-21,DA,0,0
Coronavac,5,2021-01-21,R,0,0
Pfizer,5,2021-01-21,3,,0
Pfizer,5,2021-01-21,4,,0
Pfizer,5,2021-01-21,D,,0
Pfizer,5,2021-01-21,D1,,1
Pfizer,5,2021-01-21,D2,,0
Pfizer,5,2021-01-21,DA,,1
Pfizer,5,2021-01-21,R,,0
AZ,6,2021-01-21,3,0,0
AZ,6,2021-01-21,4,0,0
AZ,6,2021-01-21,D,0,0
AZ,6,2021-01-21,D1,1,1
AZ,6,2021-01-21,D2,0,0
AZ,6,2021-01-21,DA,0,0
AZ,6,2021-01-21,R,0,0
Coronavac,6,2021-01-21,3,0,0
Coronavac,6,2021-01-21,4,0,0
Coronavac,6,2021-01-21,D,0,0
Coronavac,6,2021-01-21,D1,1313,2142
Coronavac,6,2021-01-21,D2,0,4
Coronavac,6,2021-01-21,DA,0,0
Coronavac,6,2021-01-21,R,0,0
AZ,7,2021-01-21,3,0,0
AZ,7,2021-01-21,4,0,0
AZ,7,2021-01-21,D,0,0
AZ,7,2021-01-21,D1,3,1
AZ,7,2021-01-21,D2,0,0
AZ,7,2021-01-21,DA,0,0
AZ,7,2021-01-21,R,0,0
Coronavac,7,2021-01-21,3,0,0
Coronavac,7,2021-01-21,4,0,0
Coronavac,7,2021-01-21,D,0,0
Coronavac,7,2021-01-21,D1,502,1313
Coronavac,7,2021-01-21,D2,2,0
Coronavac,7,2021-01-21,DA,0,0
Coronavac,7,2021-01-21,R,0,0
Pfizer,7,2021-01-21,3,0,
Pfizer,7,2021-01-21,4,0,
Pfizer,7,2021-01-21,D,0,
Pfizer,7,2021-01-21,D1,0,
Pfizer,7,2021-01-21,D2,0,
Pfizer,7,2021-01-21,DA,1,
Pfizer,7,2021-01-21,R,0,
AZ,8,2021-01-21,3,0,0
AZ,8,2021-01-21,4,0,0
AZ,8,2021-01-21,D,0,0
AZ,8,2021-01-21,D1,2,3
AZ,8,2021-01-21,D2,0,0
AZ,8,2021-01-21,DA,0,0
AZ,8,2021-01-21,R,0,0
Coronavac,8,2021-01-21,3,0,0
Coronavac,8,2021-01-21,4,0,0
Coronavac,8,2021-01-21,D,0,0
Coronavac,8,2021-01-21,D1,209,502
Coronavac,8,2021-01-21,D2,3,2
Coronavac,8,2021-01-21,DA,0,0
Coronavac,8,2021-01-21,R,0,0
Pfizer,8,2021-01-21,3,0,0
Pfizer,8,2021-01-21,4,0,0
Pfizer,8,2021-01-21,D,0,0
Pfizer,8,2021-01-21,D1,0,0
Pfizer,8,2021-01-21,D2,0,0
Pfizer,8,2021-01-21,DA,1,1
Pfizer,8,2021-01-21,R,0,0
AZ,9,2021-01-21,3,0,0
AZ,9,2021-01-21,4,0,0
AZ,9,2021-01-21,D,0,0
AZ,9,2021-01-21,D1,12,2
AZ,9,2021-01-21,D2,0,0
AZ,9,2021-01-21,DA,0,0
AZ,9,2021-01-21,R,0,0
Coronavac,9,2021-01-21,3,0,0
Coronavac,9,2021-01-21,4,0,0
Coronavac,9,2021-01-21,D,0,0
Coronavac,9,2021-01-21,D1,177,209
Coronavac,9,2021-01-21,D2,0,3
Coronavac,9,2021-01-21,DA,0,0
Coronavac,9,2021-01-21,R,0,0
Pfizer,9,2021-01-21,3,,0
Pfizer,9,2021-01-21,4,,0
Pfizer,9,2021-01-21,D,,0
Pfizer,9,2021-01-21,D1,,0
Pfizer,9,2021-01-21,D2,,0
Pfizer,9,2021-01-21,DA,,1
Pfizer,9,2021-01-21,R,,0
AZ,10,2021-01-21,3,0,0
AZ,10,2021-01-21,4,0,0
AZ,10,2021-01-21,D,0,0
AZ,10,2021-01-21,D1,1,12
AZ,10,2021-01-21,D2,0,0
AZ,10,2021-01-21,DA,0,0
AZ,10,2021-01-21,R,0,0
Coronavac,10,2021-01-21,3,0,0
Coronavac,10,2021-01-21,4,0,0
Coronavac,10,2021-01-21,D,0,0
Coronavac,10,2021-01-21,D1,69,177
Coronavac,10,2021-01-21,D2,0,0
Coronavac,10,2021-01-21,DA,0,0
Coronavac,10,2021-01-21,R,0,0
AZ,11,2021-01-21,3,,0
AZ,11,2021-01-21,4,,0
AZ,11,2021-01-21,D,,0
AZ,11,2021-01-21,D1,,1
AZ,11,2021-01-21,D2,,0
AZ,11,2021-01-21,DA,,0
AZ,11,2021-01-21,R,,0
Coronavac,11,2021-01-21,3,,0
Coronavac,11,2021-01-21,4,,0
Coronavac,11,2021-01-21,D,,0
Coronavac,11,2021-01-21,D1,,69
Coronavac,11,2021-01-21,D2,,0
Coronavac,11,2021-01-21,DA,,0
Coronavac,11,2021-01-21,R,,0
Coronavac,1,2021-01-22,3,0,
Coronavac,1,2021-01-22,4,0,
Coronavac,1,2021-01-22,D,0,
Coronavac,1,2021-01-22,D1,1,
Coronavac,1,2021-01-22,D2,0,
Coronavac,1,2021-01-22,DA,0,
Coronavac,1,2021-01-22,R,0,
Coronavac,2,2021-01-22,3,0,0
Coronavac,2,2021-01-22,4,0,0
Coronavac,2,2021-01-22,D,0,0
Coronavac,2,2021-01-22,D1,72,1
Coronavac,2,2021-01-22,D2,0,0
Coronavac,2,2021-01-22,DA,0,0
Coronavac,2,2021-01-22,R,0,0
Coronavac,3,2021-01-22,3,0,
Coronavac,3,2021-01-22,4,0,
Coronavac,3,2021-01-22,D,0,
Coronavac,3,2021-01-22,D1,1525,
Coronavac,3,2021-01-22,D2,3,
Coronavac,3,2021-01-22,DA,0,
Coronavac,3,2021-01-22,R,0,
AZ,4,2021-01-22,3,0,
AZ,4,2021-01-22,4,0,
AZ,4,2021-01-22,D,0,
AZ,4,2021-01-22,D1,2,
AZ,4,2021-01-22,D2,0,
AZ,4,2021-01-22,DA,0,
AZ,4,2021-01-22,R,0,
Coronavac,4,2021-01-22,3,0,0
Coronavac,4,2021-01-22,4,0,0
Coronavac,4,2021-01-22,D,0,0
Coronavac,4,2021-01-22,D1,2546,1597
Coronavac,4,2021-01-22,D2,1,3
Coronavac,4,2021-01-22,DA,0,0
Coronavac,4,2021-01-22,R,0,0
AZ,5,2021-01-22,3,0,0
AZ,5,2021-01-22,4,0,0
AZ,5,2021-01-22,D,0,0
AZ,5,2021-01-22,D1,1,2
AZ,5,2021-01-22,D2,0,0
AZ,5,2021-01-22,DA,0,0
AZ,5,2021-01-22,R,0,0
Coronavac,5,2021-01-22,3,0,0
Coronavac,5,2021-01-22,4,0,0
Coronavac,5,2021-01-22,D,0,0
Coronavac,5,2021-01-22,D1,1724,2546
Coronavac,5,2021-01-22,D2,1,1
Coronavac,5,2021-01-22,DA,0,0
Coronavac,5,2021-01-22,R,0,0
Pfizer,5,2021-01-22,3,0,
Pfizer,5,2021-01-22,4,0,
Pfizer,5,2021-01-22,D,0,
Pfizer,5,2021-01-22,D1,1,
Pfizer,5,2021-01-22,D2,0,
Pfizer,5,2021-01-22,DA,0,
Pfizer,5,2021-01-22,R,0,
AZ,6,2021-01-22,3,0,0
AZ,6,2021-01-22,4,0,0
AZ,6,2021-01-22,D,0,0
AZ,6,2021-01-22,D1,1,1
AZ,6,2021-01-22,D2,0,0
AZ,6,2021-01-22,DA,0,0
AZ,6,2021-01-22,R,0,0
Coronavac,6,2021-01-22,3,0,0
Coronavac,6,2021-01-22,4,0,0
Coronavac,6,2021-01-22,D,0,0
Coronavac,6,2021-01-22,D1,1244,1724
Coronavac,6,2021-01-22,D2,1,1
Coronavac,6,2021-01-22,DA,0,0
Coronavac,6,2021-01-22,R,0,0
Pfizer,6,2021-01-22,3,,0
Pfizer,6,2021-01-22,4,,0
Pfizer,6,2021-01-22,D,,0
Pfizer,6,2021-01-22,D1,,1
Pfizer,6,2021-01-22,D2,,0
Pfizer,6,2021-01-22,DA,,0
Pfizer,6,2021-01-22,R,,0
AZ,7,2021-01-22,3,0,0
AZ,7,2021-01-22,4,0,0
AZ,7,2021-01-22,D,0,0
AZ,7,2021-01-22,D1,1,1
AZ,7,2021-01-22,D2,0,0
AZ,7,2021-01-22,DA,0,0
AZ,7,2021-01-22,R,0,0
Coronavac,7,2021-01-22,3,0,0
Coronavac,7,2021-01-22,4,0,0
Coronavac,7,2021-01-22,D,0,0
Coronavac,7,2021-01-22,D1,685,1244
Coronavac,7,2021-01-22,D2,7,1
Coronavac,7,2021-01-22,DA,0,0
Coronavac,7,2021-01-22,R,0,0
AZ,8,2021-01-22,3,0,0
AZ,8,2021-01-22,4,0,0
AZ,8,2021-01-22,D,0,0
AZ,8,2021-01-22,D1,7,1
AZ,8,2021-01-22,D2,0,0
AZ,8,2021-01-22,DA,0,0
AZ,8,2021-01-22,R,0,0
Coronavac,8,2021-01-22,3,0,0
Coronavac,8,2021-01-22,4,0,0
Coronavac,8,2021-01-22,D,0,0
Coronavac,8,2021-01-22,D1,263,685
Coronavac,8,2021-01-22,D2,2,7
Coronavac,8,2021-01-22,DA,0,0
Coronavac,8,2021-01-22,R,0,0
AZ,9,2021-01-22,3,0,0
AZ,9,2021-01-22,4,0,0
AZ,9,2021-01-22,D,0,0
AZ,9,2021-01-22,D1,11,7
AZ,9,2021-01-22,D2,0,0
AZ,9,2021-01-22,DA,0,0
AZ,9,2021-01-22,R,0,0
Coronavac,9,2021-01-22,3,0,0
Coronavac,9,2021-01-22,4,0,0
Coronavac,9,2021-01-22,D,0,0
Coronavac,9,2021-01-22,D1,113,263
Coronavac,9,2021-01-22,D2,2,2
Coronavac,9,2021-01-22,DA,0,0
Coronavac,9,2021-01-22,R,0,0
Janssen,9,2021-01-22,3,0,
Janssen,9,2021-01-22,4,0,
Janssen,9,2021-01-22,D,1,
Janssen,9,2021-01-22,D1,0,
Janssen,9,2021-01-22,D2,0,
Janssen,9,2021-01-22,DA,0,
Janssen,9,2021-01-22,R,0,
AZ,10,2021-01-22,3,0,0
AZ,10,2021-01-22,4,0,0
AZ,10,2021-01-22,D,0,0
AZ,10,2021-01-22,D1,6,11
AZ,10,2021-01-22,D2,0,0
AZ,10,2021-01-22,DA,0,0
AZ,10,2021-01-22,R,0,0
Coronavac,10,2021-01-22,3,0,0
Coronavac,10,2021-01-22,4,0,0
Coronavac,10,2021-01-22,D,0,0
Coronavac,10,2021-01-22,D1,25,113
Coronavac,10,2021-01-22,D2,0,2
Coronavac,10,2021-01-22,DA,0,0
Coronavac,10,2021-01-22,R,0,0
Janssen,10,2021-01-22,3,,0
Janssen,10,2021-01-22,4,,0
Janssen,10,2021-01-22,D,,1
Janssen,10,2021-01-22,D1,,0
Janssen,10,2021-01-22,D2,,0
Janssen,10,2021-01-22,DA,,0
Janssen,10,2021-01-22,R,,0
AZ,11,2021-01-22,3,,0
AZ,11,2021-01-22,4,,0
AZ,11,2021-01-22,D,,0
AZ,11,2021-01-22,D1,,6
AZ,11,2021-01-22,D2,,0
AZ,11,2021-01-22,DA,,0
AZ,11,2021-01-22,R,,0
Coronavac,11,2021-01-22,3,,0
Coronavac,11,2021-01-22,4,,0
Coronavac,11,2021-01-22,D,,0
Coronavac,11,2021-01-22,D1,,25
Coronavac,11,2021-01-22,D2,,0
Coronavac,11,2021-01-22,DA,,0
Coronavac,11,2021-01-22,R,,0
Coronavac,2,2021-01-23,3,0,
Coronavac,2,2021-01-23,4,0,
Coronavac,2,2021-01-23,D,0,
Coronavac,2,2021-01-23,D1,31,
Coronavac,2,2021-01-23,D2,0,
Coronavac,2,2021-01-23,DA,0,
Coronavac,2,2021-01-23,R,0,
Coronavac,3,2021-01-23,3,0,
Coronavac,3,2021-01-23,4,0,
Coronavac,3,2021-01-23,D,0,
Coronavac,3,2021-01-23,D1,667,
Coronavac,3,2021-01-23,D2,0,
Coronavac,3,2021-01-23,DA,0,
Coronavac,3,2021-01-23,R,0,
Coronavac,4,2021-01-23,3,0,0
Coronavac,4,2021-01-23,4,0,0
Coronavac,4,2021-01-23,D,0,0
Coronavac,4,2021-01-23,D1,953,698
Coronavac,4,2021-01-23,D2,3,0
Coronavac,4,2021-01-23,DA,0,0
Coronavac,4,2021-01-23,R,0,0
Janssen,4,2021-01-23,3,0,
Janssen,4,2021-01-23,4,0,
Janssen,4,2021-01-23,D,0,
Janssen,4,2021-01-23,D1,0,
Janssen,4,2021-01-23,D2,0,
Janssen,4,2021-01-23,DA,0,
Janssen,4,2021-01-23,R,1,
Coronavac,5,2021-01-23,3,0,0
Coronavac,5,2021-01-23,4,0,0
Coronavac,5,2021-01-23,D,0,0
Coronavac,5,2021-01-23,D1,812,953
Coronavac,5,2021-01-23,D2,0,3
Coronavac,5,2021-01-23,DA,0,0
Coronavac,5,2021-01-23,R,0,0
Janssen,5,2021-01-23,3,,0
Janssen,5,2021-01-23,4,,0
Janssen,5,2021-01-23,D,,0
Janssen,5,2021-01-23,D1,,0
Janssen,5,2021-01-23,D2,,0
Janssen,5,2021-01-23,DA,,0
Janssen,5,2021-01-23,R,,1
Coronavac,6,2021-01-23,3,0,0
Coronavac,6,2021-01-23,4,0,0
Coronavac,6,2021-01-23,D,0,0
Coronavac,6,2021-01-23,D1,458,812
Coronavac,6,2021-01-23,D2,0,0
Coronavac,6,2021-01-23,DA,0,0
Coronavac,6,2021-01-23,R,0,0
Coronavac,7,2021-01-23,3,0,0
Coronavac,7,2021-01-23,4,0,0
Coronavac,7,2021-01-23,D,0,0
Coronavac,7,2021-01-23,D1,147,458
Coronavac,7,2021-01-23,D2,1,0
Coronavac,7,2021-01-23,DA,0,0
Coronavac,7,2021-01-23,R,0,0
AZ,8,2021-01-23,3,0,
AZ,8,2021-01-23,4,0,
AZ,8,2021-01-23,D,0,
AZ,8,2021-01-23,D1,1,
AZ,8,2021-01-23,D2,0,
AZ,8,2021-01-23,DA,0,
AZ,8,2021-01-23,R,0,
Coronavac,8,2021-01-23,3,0,0
Coronavac,8,2021-01-23,4,0,0
Coronavac,8,2021-01-23,D,0,0
Coronavac,8,2021-01-23,D1,92,147
Coronavac,8,2021-01-23,D2,3,1
Coronavac,8,2021-01-23,DA,0,0
Coronavac,8,2021-01-23,R,0,0
AZ,9,2021-01-23,3,,0
AZ,9,2021-01-23,4,,0
AZ,9,2021-01-23,D,,0
AZ,9,2021-01-23,D1,,1
AZ,9,2021-01-23,D2,,0
AZ,9,2021-01-23,DA,,0
AZ,9,2021-01-23,R,,0
Coronavac,9,2021-01-23,3,0,0
Coronavac,9,2021-01-23,4,0,0
Coronavac,9,2021-01-23,D,0,0
Coronavac,9,2021-01-23,D1,78,92
Coronavac,9,2021-01-23,D2,1,3
Coronavac,9,2021-01-23,DA,0,0
Coronavac,9,2021-01-23,R,0,0
Coronavac,10,2021-01-23,3,0,0
Coronavac,10,2021-01-23,4,0,0
Coronavac,10,2021-01-23,D,0,0
Coronavac,10,2021-01-23,D1,26,78
Coronavac,10,2021-01-23,D2,0,1
Coronavac,10,2021-01-23,DA,0,0
Coronavac,10,2021-01-23,R,0,0
Coronavac,11,2021-01-23,3,,0
Coronavac,11,2021-01-23,4,,0
Coronavac,11,2021-01-23,D,,0
Coronavac,11,2021-01-23,D1,,26
Coronavac,11,2021-01-23,D2,,0
Coronavac,11,2021-01-23,DA,,0
Coronavac,11,2021-01-23,R,,0
Coronavac,2,2021-01-24,3,0,0
Coronavac,2,2021-01-24,4,0,0
Coronavac,2,2021-01-24,D,0,0
Coronavac,2,2021-01-24,D1,11,1
Coronavac,2,2021-01-24,D2,0,0
Coronavac,2,2021-01-24,DA,0,0
Coronavac,2,2021-01-24,R,0,0
Pfizer,2,2021-01-24,3,0,0
Pfizer,2,2021-01-24,4,0,0
Pfizer,2,2021-01-24,D,0,0
Pfizer,2,2021-01-24,D1,0,0
Pfizer,2,2021-01-24,D2,3,1
Pfizer,2,2021-01-24,DA,0,0
Pfizer,2,2021-01-24,R,0,0
Coronavac,3,2021-01-24,3,0,
Coronavac,3,2021-01-24,4,0,
Coronavac,3,2021-01-24,D,0,
Coronavac,3,2021-01-24,D1,436,
Coronavac,3,2021-01-24,D2,0,
Coronavac,3,2021-01-24,DA,0,
Coronavac,3,2021-01-24,R,0,
Pfizer,3,2021-01-24,3,,0
Pfizer,3,2021-01-24,4,,0
Pfizer,3,2021-01-24,D,,0
Pfizer,3,2021-01-24,D1,,0
Pfizer,3,2021-01-24,D2,,2
Pfizer,3,2021-01-24,DA,,0
Pfizer,3,2021-01-24,R,,0
Coronavac,4,2021-01-24,3,0,0
Coronavac,4,2021-01-24,4,0,0
Coronavac,4,2021-01-24,D,0,0
Coronavac,4,2021-01-24,D1,664,446
Coronavac,4,2021-01-24,D2,0,0
Coronavac,4,2021-01-24,DA,0,0
Coronavac,4,2021-01-24,R,0,0
Pfizer,4,2021-01-24,3,0,
Pfizer,4,2021-01-24,4,0,
Pfizer,4,2021-01-24,D,0,
Pfizer,4,2021-01-24,D1,2,
Pfizer,4,2021-01-24,D2,0,
Pfizer,4,2021-01-24,DA,0,
Pfizer,4,2021-01-24,R,0,
Coronavac,5,2021-01-24,3,0,0
Coronavac,5,2021-01-24,4,0,0
Coronavac,5,2021-01-24,D,0,0
Coronavac,5,2021-01-24,D1,634,664
Coronavac,5,2021-01-24,D2,0,0
Coronavac,5,2021-01-24,DA,0,0
Coronavac,5,2021-01-24,R,0,0
Pfizer,5,2021-01-24,3,,0
Pfizer,5,2021-01-24,4,,0
Pfizer,5,2021-01-24,D,,0
Pfizer,5,2021-01-24,D1,,2
Pfizer,5,2021-01-24,D2,,0
Pfizer,5,2021-01-24,DA,,0
Pfizer,5,2021-01-24,R,,0
Coronavac,6,2021-01-24,3,0,0
Coronavac,6,2021-01-24,4,0,0
Coronavac,6,2021-01-24,D,0,0
Coronavac,6,2021-01-24,D1,353,634
Coronavac,6,2021-01-24,D2,0,0
Coronavac,6,2021-01-24,DA,0,0
Coronavac,6,2021-01-24,R,0,0
AZ,7,2021-01-24,3,0,
AZ,7,2021-01-24,4,0,
AZ,7,2021-01-24,D,0,
AZ,7,2021-01-24,D1,2,
AZ,7,2021-01-24,D2,0,
AZ,7,2021-01-24,DA,0,
AZ,7,2021-01-24,R,0,
Coronavac,7,2021-01-24,3,0,0
Coronavac,7,2021-01-24,4,0,0
Coronavac,7,2021-01-24,D,0,0
Coronavac,7,2021-01-24,D1,127,353
Coronavac,7,2021-01-24,D2,1,0
Coronavac,7,2021-01-24,DA,0,0
Coronavac,7,2021-01-24,R,0,0
AZ,8,2021-01-24,3,0,0
AZ,8,2021-01-24,4,0,0
AZ,8,2021-01-24,D,0,0
AZ,8,2021-01-24,D1,1,2
AZ,8,2021-01-24,D2,0,0
AZ,8,2021-01-24,DA,0,0
AZ,8,2021-01-24,R,0,0
Coronavac,8,2021-01-24,3,0,0
Coronavac,8,2021-01-24,4,0,0
Coronavac,8,2021-01-24,D,0,0
Coronavac,8,2021-01-24,D1,28,127
Coronavac,8,2021-01-24,D2,1,1
Coronavac,8,2021-01-24,DA,0,0
Coronavac,8,2021-01-24,R,0,0
AZ,9,2021-01-24,3,0,0
AZ,9,2021-01-24,4,0,0
AZ,9,2021-01-24,D,0,0
AZ,9,2021-01-24,D1,3,1
AZ,9,2021-01-24,D2,0,0
AZ,9,2021-01-24,DA,0,0
AZ,9,2021-01-24,R,0,0
Coronavac,9,2021-01-24,3,0,0
Coronavac,9,2021-01-24,4,0,0
Coronavac,9,2021-01-24,D,0,0
Coronavac,9,2021-01-24,D1,24,28
Coronavac,9,2021-01-24,D2,0,1
Coronavac,9,2021-01-24,DA,0,0
Coronavac,9,2021-01-24,R,0,0
AZ,10,2021-01-24,3,0,0
AZ,10,2021-01-24,4,0,0
AZ,10,2021-01-24,D,0,0
AZ,10,2021-01-24,D1,0,3
AZ,10,2021-01-24,D2,1,0
AZ,10,2021-01-24,DA,0,0
AZ,10,2021-01-24,R,0,0
Coronavac,10,2021-01-24,3,0,0
Coronavac,10,2021-01-24,4,0,0
Coronavac,10,2021-01-24,D,0,0
Coronavac,10,2021-01-24,D1,11,24
Coronavac,10,2021-01-24,D2,0,0
Coronavac,10,2021-01-24,DA,0,0
Coronavac,10,2021-01-24,R,0,0
AZ,11,2021-01-24,3,,0
AZ,11,2021-01-24,4,,0
AZ,11,2021-01-24,D,,0
AZ,11,2021-01-24,D1,,0
AZ,11,2021-01-24,D2,,1
AZ,11,2021-01-24,DA,,0
AZ,11,2021-01-24,R,,0
Coronavac,11,2021-01-24,3,,0
Coronavac,11,2021-01-24,4,,0
Coronavac,11,2021-01-24,D,,0
Coronavac,11,2021-01-24,D1,,11
Coronavac,11,2021-01-24,D2,,0
Coronavac,11,2021-01-24,DA,,0
Coronavac,11,2021-01-24,R,,0
AZ,2,2021-01-25,3,0,
AZ,2,2021-01-25,4,0,
AZ,2,2021-01-25,D,0,
AZ,2,2021-01-25,D1,1,
AZ,2,2021-01-25,D2,0,
AZ,2,2021-01-25,DA,0,
AZ,2,2021-01-25,R,0,
Coronavac,2,2021-01-25,3,0,
Coronavac,2,2021-01-25,4,0,
Coronavac,2,2021-01-25,D,0,
Coronavac,2,2021-01-25,D1,31,
Coronavac,2,2021-01-25,D2,0,
Coronavac,2,2021-01-25,DA,0,
Coronavac,2,2021-01-25,R,0,
Pfizer,2,2021-01-25,3,0,
Pfizer,2,2021-01-25,4,0,
Pfizer,2,2021-01-25,D,0,
Pfizer,2,2021-01-25,D1,3,
Pfizer,2,2021-01-25,D2,0,
Pfizer,2,2021-01-25,DA,0,
Pfizer,2,2021-01-25,R,0,
Coronavac,3,2021-01-25,3,0,0
Coronavac,3,2021-01-25,4,0,0
Coronavac,3,2021-01-25,D,0,0
Coronavac,3,2021-01-25,D1,1528,1
Coronavac,3,2021-01-25,D2,1,0
Coronavac,3,2021-01-25,DA,0,0
Coronavac,3,2021-01-25,R,0,0
Pfizer,3,2021-01-25,3,0,0
Pfizer,3,2021-01-25,4,0,0
Pfizer,3,2021-01-25,D,0,0
Pfizer,3,2021-01-25,D1,0,3
Pfizer,3,2021-01-25,D2,1,0
Pfizer,3,2021-01-25,DA,0,0
Pfizer,3,2021-01-25,R,0,0
AZ,4,2021-01-25,3,,0
AZ,4,2021-01-25,4,,0
AZ,4,2021-01-25,D,,0
AZ,4,2021-01-25,D1,,1
AZ,4,2021-01-25,D2,,0
AZ,4,2021-01-25,DA,,0
AZ,4,2021-01-25,R,,0
Coronavac,4,2021-01-25,3,0,0
Coronavac,4,2021-01-25,4,0,0
Coronavac,4,2021-01-25,D,0,0
Coronavac,4,2021-01-25,D1,2557,1558
Coronavac,4,2021-01-25,D2,1,1
Coronavac,4,2021-01-25,DA,0,0
Coronavac,4,2021-01-25,R,0,0
Pfizer,4,2021-01-25,3,0,0
Pfizer,4,2021-01-25,4,0,0
Pfizer,4,2021-01-25,D,0,0
Pfizer,4,2021-01-25,D1,0,0
Pfizer,4,2021-01-25,D2,0,1
Pfizer,4,2021-01-25,DA,0,0
Pfizer,4,2021-01-25,R,1,0
Janssen,4,2021-01-25,3,0,
Janssen,4,2021-01-25,4,0,
Janssen,4,2021-01-25,D,0,
Janssen,4,2021-01-25,D1,0,
Janssen,4,2021-01-25,D2,0,
Janssen,4,2021-01-25,DA,2,
Janssen,4,2021-01-25,R,1,
AZ,5,2021-01-25,3,0,
AZ,5,2021-01-25,4,0,
AZ,5,2021-01-25,D,0,
AZ,5,2021-01-25,D1,2,
AZ,5,2021-01-25,D2,0,
AZ,5,2021-01-25,DA,0,
AZ,5,2021-01-25,R,0,
Coronavac,5,2021-01-25,3,0,0
Coronavac,5,2021-01-25,4,0,0
Coronavac,5,2021-01-25,D,0,0
Coronavac,5,2021-01-25,D1,1730,2557
Coronavac,5,2021-01-25,D2,1,1
Coronavac,5,2021-01-25,DA,0,0
Coronavac,5,2021-01-25,R,0,0
Pfizer,5,2021-01-25,3,,0
Pfizer,5,2021-01-25,4,,0
Pfizer,5,2021-01-25,D,,0
Pfizer,5,2021-01-25,D1,,0
Pfizer,5,2021-01-25,D2,,0
Pfizer,5,2021-01-25,DA,,0
Pfizer,5,2021-01-25,R,,1
Janssen,5,2021-01-25,3,0,0
Janssen,5,2021-01-25,4,0,0
Janssen,5,2021-01-25,D,0,0
Janssen,5,2021-01-25,D1,0,0
Janssen,5,2021-01-25,D2,0,0
Janssen,5,2021-01-25,DA,1,2
Janssen,5,2021-01-25,R,0,1
AZ,6,2021-01-25,3,0,0
AZ,6,2021-01-25,4,0,0
AZ,6,2021-01-25,D,0,0
AZ,6,2021-01-25,D1,2,2
AZ,6,2021-01-25,D2,0,0
AZ,6,2021-01-25,DA,0,0
AZ,6,2021-01-25,R,0,0
Coronavac,6,2021-01-25,3,0,0
Coronavac,6,2021-01-25,4,0,0
Coronavac,6,2021-01-25,D,0,0
Coronavac,6,2021-01-25,D1,1339,1730
Coronavac,6,2021-01-25,D2,3,1
Coronavac,6,2021-01-25,DA,0,0
Coronavac,6,2021-01-25,R,0,0
Pfizer,6,2021-01-25,3,0,
Pfizer,6,2021-01-25,4,0,
Pfizer,6,2021-01-25,D,0,
Pfizer,6,2021-01-25,D1,2,
Pfizer,6,2021-01-25,D2,0,
Pfizer,6,2021-01-25,DA,0,
Pfizer,6,2021-01-25,R,0,
Janssen,6,2021-01-25,3,,0
