vacina,agegroup,agegroup_10,data,doses,n
Coronavac,6,6,2021-07-16,R,0
Coronavac,6,6,2021-07-17,D1,13449
Coronavac,6,6,2021-07-17,D2,13652
Coronavac,6,6,2021-07-17,DU,0
Coronavac,6,6,2021-07-17,R,0
Coronavac,6,6,2021-07-18,D1,979
Coronavac,6,6,2021-07-18,D2,1822
Coronavac,6,6,2021-07-18,DU,0
Coronavac,6,6,2021-07-18,R,0
Coronavac,6,6,2021-07-19,D1,20388
Coronavac,6,6,2021-07-19,D2,17489
Coronavac,6,6,2021-07-19,DU,0
Coronavac,6,6,2021-07-19,R,3
Coronavac,6,6,2021-07-20,D1,17662
Coronavac,6,6,2021-07-20,D2,30442
Coronavac,6,6,2021-07-20,DU,0
Coronavac,6,6,2021-07-20,R,1
Coronavac,6,6,2021-07-21,D1,15368
Coronavac,6,6,2021-07-21,D2,99754
Coronavac,6,6,2021-07-21,DU,0
Coronavac,6,6,2021-07-21,R,3
Coronavac,6,6,2021-07-22,D1,12697
Coronavac,6,6,2021-07-22,D2,94470
Coronavac,6,6,2021-07-22,DU,0
Coronavac,6,6,2021-07-22,R,5
Coronavac,6,6,2021-07-23,D1,9523
Coronavac,6,6,2021-07-23,D2,66755
Coronavac,6,6,2021-07-23,DU,0
Coronavac,6,6,2021-07-23,R,1
Coronavac,6,6,2021-07-24,D1,7148
Coronavac,6,6,2021-07-24,D2,33859
Coronavac,6,6,2021-07-24,DU,0
Coronavac,6,6,2021-07-24,R,1
Coronavac,6,6,2021-07-25,D1,456
Coronavac,6,6,2021-07-25,D2,4954
Coronavac,6,6,2021-07-25,DU,0
Coronavac,6,6,2021-07-25,R,0
Coronavac,6,6,2021-07-26,D1,6702
Coronavac,6,6,2021-07-26,D2,36695
Coronavac,6,6,2021-07-26,DU,0
Coronavac,6,6,2021-07-26,R,2
Coronavac,6,6,2021-07-27,D1,6364
Coronavac,6,6,2021-07-27,D2,34197
Coronavac,6,6,2021-07-27,DU,0
Coronavac,6,6,2021-07-27,R,0
Coronavac,6,6,2021-07-28,D1,6114
Coronavac,6,6,2021-07-28,D2,21427
Coronavac,6,6,2021-07-28,DU,0
Coronavac,6,6,2021-07-28,R,1
Coronavac,6,6,2021-07-29,D1,6704
Coronavac,6,6,2021-07-29,D2,20526
Coronavac,6,6,2021-07-29,DU,0
Coronavac,6,6,2021-07-29,R,2
Coronavac,6,6,2021-07-30,D1,8131
Coronavac,6,6,2021-07-30,D2,15501
Coronavac,6,6,2021-07-30,DU,0
Coronavac,6,6,2021-07-30,R,1
Coronavac,6,6,2021-07-31,D1,3844
Coronavac,6,6,2021-07-31,D2,6809
Coronavac,6,6,2021-07-31,DU,0
Coronavac,6,6,2021-07-31,R,1
Coronavac,6,6,2021-08-01,D1,358
Coronavac,6,6,2021-08-01,D2,92
Coronavac,6,6,2021-08-01,DU,0
Coronavac,6,6,2021-08-01,R,0
Coronavac,6,6,2021-08-02,D1,8327
Coronavac,6,6,2021-08-02,D2,10217
Coronavac,6,6,2021-08-02,DU,0
Coronavac,6,6,2021-08-02,R,0
Coronavac,6,6,2021-08-03,D1,7784
Coronavac,6,6,2021-08-03,D2,8633
Coronavac,6,6,2021-08-03,DU,0
Coronavac,6,6,2021-08-03,R,0
Coronavac,6,6,2021-08-04,D1,6751
Coronavac,6,6,2021-08-04,D2,5840
Coronavac,6,6,2021-08-04,DU,0
Coronavac,6,6,2021-08-04,R,0
Coronavac,6,6,2021-08-05,D1,5303
Coronavac,6,6,2021-08-05,D2,7448
Coronavac,6,6,2021-08-05,DU,0
Coronavac,6,6,2021-08-05,R,1
Coronavac,6,6,2021-08-06,D1,3810
Coronavac,6,6,2021-08-06,D2,3586
Coronavac,6,6,2021-08-06,DU,0
Coronavac,6,6,2021-08-06,R,2
Coronavac,6,6,2021-08-07,D1,2755
Coronavac,6,6,2021-08-07,D2,2223
Coronavac,6,6,2021-08-07,DU,0
Coronavac,6,6,2021-08-07,R,0
Coronavac,6,6,2021-08-08,D1,44
Coronavac,6,6,2021-08-08,D2,54
Coronavac,6,6,2021-08-08,DU,0
Coronavac,6,6,2021-08-08,R,0
Coronavac,6,6,2021-08-09,D1,4761
Coronavac,6,6,2021-08-09,D2,5241
Coronavac,6,6,2021-08-09,DU,0
Coronavac,6,6,2021-08-09,R,1
Coronavac,6,6,2021-08-10,D1,5995
Coronavac,6,6,2021-08-10,D2,6693
Coronavac,6,6,2021-08-10,DU,0
Coronavac,6,6,2021-08-10,R,1
Coronavac,6,6,2021-08-11,D1,5224
Coronavac,6,6,2021-08-11,D2,5184
Coronavac,6,6,2021-08-11,DU,0
Coronavac,6,6,2021-08-11,R,1
Coronavac,6,6,2021-08-12,D1,3616
Coronavac,6,6,2021-08-12,D2,5226
Coronavac,6,6,2021-08-12,DU,0
Coronavac,6,6,2021-08-12,R,0
Coronavac,6,6,2021-08-13,D1,2027
Coronavac,6,6,2021-08-13,D2,6914
Coronavac,6,6,2021-08-13,DU,0
Coronavac,6,6,2021-08-13,R,1
Coronavac,6,6,2021-08-14,D1,1122
Coronavac,6,6,2021-08-14,D2,6689
Coronavac,6,6,2021-08-14,DU,0
Coronavac,6,6,2021-08-14,R,0
Coronavac,6,6,2021-08-15,D1,304
Coronavac,6,6,2021-08-15,D2,887
Coronavac,6,6,2021-08-15,DU,0
Coronavac,6,6,2021-08-15,R,2
Coronavac,6,6,2021-08-16,D1,2783
Coronavac,6,6,2021-08-16,D2,12930
Coronavac,6,6,2021-08-16,DU,0
Coronavac,6,6,2021-08-16,R,0
Coronavac,6,6,2021-08-17,D1,2529
Coronavac,6,6,2021-08-17,D2,13191
Coronavac,6,6,2021-08-17,DU,0
Coronavac,6,6,2021-08-17,R,1
Coronavac,6,6,2021-08-18,D1,1946
Coronavac,6,6,2021-08-18,D2,12748
Coronavac,6,6,2021-08-18,DU,0
Coronavac,6,6,2021-08-18,R,1
Coronavac,6,6,2021-08-19,D1,2017
Coronavac,6,6,2021-08-19,D2,11084
Coronavac,6,6,2021-08-19,DU,0
Coronavac,6,6,2021-08-19,R,3
Coronavac,6,6,2021-08-20,D1,2473
Coronavac,6,6,2021-08-20,D2,11004
Coronavac,6,6,2021-08-20,DU,0
Coronavac,6,6,2021-08-20,R,0
Coronavac,6,6,2021-08-21,D1,1605
Coronavac,6,6,2021-08-21,D2,5073
Coronavac,6,6,2021-08-21,DU,0
Coronavac,6,6,2021-08-21,R,1
Coronavac,6,6,2021-08-22,D1,211
Coronavac,6,6,2021-08-22,D2,291
Coronavac,6,6,2021-08-22,DU,0
Coronavac,6,6,2021-08-22,R,3
Coronavac,6,6,2021-08-23,D1,3623
Coronavac,6,6,2021-08-23,D2,8642
Coronavac,6,6,2021-08-23,DU,1
Coronavac,6,6,2021-08-23,R,0
Coronavac,6,6,2021-08-24,D1,3417
Coronavac,6,6,2021-08-24,D2,7599
Coronavac,6,6,2021-08-24,DU,0
Coronavac,6,6,2021-08-24,R,0
Coronavac,6,6,2021-08-25,D1,1845
Coronavac,6,6,2021-08-25,D2,7305
Coronavac,6,6,2021-08-25,DU,0
Coronavac,6,6,2021-08-25,R,0
Coronavac,6,6,2021-08-26,D1,1612
Coronavac,6,6,2021-08-26,D2,6729
Coronavac,6,6,2021-08-26,DU,0
Coronavac,6,6,2021-08-26,R,0
Coronavac,6,6,2021-08-27,D1,2265
Coronavac,6,6,2021-08-27,D2,8349
Coronavac,6,6,2021-08-27,DU,0
Coronavac,6,6,2021-08-27,R,1
Coronavac,6,6,2021-08-28,D1,1551
Coronavac,6,6,2021-08-28,D2,3581
Coronavac,6,6,2021-08-28,DU,0
Coronavac,6,6,2021-08-28,R,4
Coronavac,6,6,2021-08-29,D1,113
Coronavac,6,6,2021-08-29,D2,167
Coronavac,6,6,2021-08-29,DU,0
Coronavac,6,6,2021-08-29,R,3
Coronavac,6,6,2021-08-30,D1,1419
Coronavac,6,6,2021-08-30,D2,6771
Coronavac,6,6,2021-08-30,DU,0
Coronavac,6,6,2021-08-30,R,1
Coronavac,6,6,2021-08-31,D1,1139
Coronavac,6,6,2021-08-31,D2,6420
Coronavac,6,6,2021-08-31,DU,0
Coronavac,6,6,2021-08-31,R,113
Coronavac,6,6,2021-09-01,D1,1370
Coronavac,6,6,2021-09-01,D2,5089
Coronavac,6,6,2021-09-01,DU,0
Coronavac,6,6,2021-09-01,R,68
Coronavac,6,6,2021-09-02,D1,1114
Coronavac,6,6,2021-09-02,D2,5540
Coronavac,6,6,2021-09-02,DU,0
Coronavac,6,6,2021-09-02,R,5
Coronavac,6,6,2021-09-03,D1,1030
Coronavac,6,6,2021-09-03,D2,4313
Coronavac,6,6,2021-09-03,DU,0
Coronavac,6,6,2021-09-03,R,3
Coronavac,6,6,2021-09-04,D1,421
Coronavac,6,6,2021-09-04,D2,1750
Coronavac,6,6,2021-09-04,DU,0
Coronavac,6,6,2021-09-04,R,2
Coronavac,6,6,2021-09-05,D1,43
Coronavac,6,6,2021-09-05,D2,129
Coronavac,6,6,2021-09-05,DU,0
Coronavac,6,6,2021-09-05,R,0
Coronavac,6,6,2021-09-06,D1,904
Coronavac,6,6,2021-09-06,D2,1519
Coronavac,6,6,2021-09-06,DU,0
Coronavac,6,6,2021-09-06,R,375
Coronavac,6,6,2021-09-07,D1,179
Coronavac,6,6,2021-09-07,D2,425
Coronavac,6,6,2021-09-07,DU,0
Coronavac,6,6,2021-09-07,R,0
Coronavac,6,6,2021-09-08,D1,1693
Coronavac,6,6,2021-09-08,D2,5446
Coronavac,6,6,2021-09-08,DU,0
Coronavac,6,6,2021-09-08,R,104
Coronavac,6,6,2021-09-09,D1,1905
Coronavac,6,6,2021-09-09,D2,4995
Coronavac,6,6,2021-09-09,DU,0
Coronavac,6,6,2021-09-09,R,103
Coronavac,6,6,2021-09-10,D1,1730
Coronavac,6,6,2021-09-10,D2,4028
Coronavac,6,6,2021-09-10,DU,0
Coronavac,6,6,2021-09-10,R,108
Coronavac,6,6,2021-09-11,D1,833
Coronavac,6,6,2021-09-11,D2,1954
Coronavac,6,6,2021-09-11,DU,0
Coronavac,6,6,2021-09-11,R,9
Coronavac,6,6,2021-09-12,D1,46
Coronavac,6,6,2021-09-12,D2,159
Coronavac,6,6,2021-09-12,DU,0
Coronavac,6,6,2021-09-12,R,4
Coronavac,6,6,2021-09-13,D1,2134
Coronavac,6,6,2021-09-13,D2,3763
Coronavac,6,6,2021-09-13,DU,0
Coronavac,6,6,2021-09-13,R,71
Coronavac,6,6,2021-09-14,D1,1581
Coronavac,6,6,2021-09-14,D2,3726
Coronavac,6,6,2021-09-14,DU,0
Coronavac,6,6,2021-09-14,R,72
Coronavac,6,6,2021-09-15,D1,1585
Coronavac,6,6,2021-09-15,D2,3052
Coronavac,6,6,2021-09-15,DU,0
Coronavac,6,6,2021-09-15,R,15
Coronavac,6,6,2021-09-16,D1,1647
Coronavac,6,6,2021-09-16,D2,3365
Coronavac,6,6,2021-09-16,DU,0
Coronavac,6,6,2021-09-16,R,22
Coronavac,6,6,2021-09-17,D1,1872
Coronavac,6,6,2021-09-17,D2,2657
Coronavac,6,6,2021-09-17,DU,0
Coronavac,6,6,2021-09-17,R,24
Coronavac,6,6,2021-09-18,D1,881
Coronavac,6,6,2021-09-18,D2,1336
Coronavac,6,6,2021-09-18,DU,0
Coronavac,6,6,2021-09-18,R,5
Coronavac,6,6,2021-09-19,D1,32
Coronavac,6,6,2021-09-19,D2,82
Coronavac,6,6,2021-09-19,DU,0
Coronavac,6,6,2021-09-19,R,0
Coronavac,6,6,2021-09-20,D1,1597
Coronavac,6,6,2021-09-20,D2,3127
Coronavac,6,6,2021-09-20,DU,0
Coronavac,6,6,2021-09-20,R,88
Coronavac,6,6,2021-09-21,D1,1458
Coronavac,6,6,2021-09-21,D2,2815
Coronavac,6,6,2021-09-21,DU,0
Coronavac,6,6,2021-09-21,R,155
Coronavac,6,6,2021-09-22,D1,1545
Coronavac,6,6,2021-09-22,D2,2511
Coronavac,6,6,2021-09-22,DU,0
Coronavac,6,6,2021-09-22,R,277
Coronavac,6,6,2021-09-23,D1,1983
Coronavac,6,6,2021-09-23,D2,2319
Coronavac,6,6,2021-09-23,DU,0
Coronavac,6,6,2021-09-23,R,333
Coronavac,6,6,2021-09-24,D1,2812
Coronavac,6,6,2021-09-24,D2,2251
Coronavac,6,6,2021-09-24,DU,0
Coronavac,6,6,2021-09-24,R,307
Coronavac,6,6,2021-09-25,D1,1247
Coronavac,6,6,2021-09-25,D2,1087
Coronavac,6,6,2021-09-25,DU,0
Coronavac,6,6,2021-09-25,R,76
Coronavac,6,6,2021-09-26,D1,103
Coronavac,6,6,2021-09-26,D2,47
Coronavac,6,6,2021-09-26,DU,0
Coronavac,6,6,2021-09-26,R,2
Coronavac,6,6,2021-09-27,D1,3133
Coronavac,6,6,2021-09-27,D2,2040
Coronavac,6,6,2021-09-27,DU,0
Coronavac,6,6,2021-09-27,R,270
Coronavac,6,6,2021-09-28,D1,2242
Coronavac,6,6,2021-09-28,D2,1920
Coronavac,6,6,2021-09-28,DU,0
Coronavac,6,6,2021-09-28,R,370
Coronavac,6,6,2021-09-29,D1,1910
Coronavac,6,6,2021-09-29,D2,1681
Coronavac,6,6,2021-09-29,DU,0
Coronavac,6,6,2021-09-29,R,410
Coronavac,6,6,2021-09-30,D1,2128
Coronavac,6,6,2021-09-30,D2,1777
Coronavac,6,6,2021-09-30,DU,0
Coronavac,6,6,2021-09-30,R,441
Coronavac,6,6,2021-10-01,D1,1618
Coronavac,6,6,2021-10-01,D2,1288
Coronavac,6,6,2021-10-01,DU,0
Coronavac,6,6,2021-10-01,R,376
Coronavac,6,6,2021-10-02,D1,3407
Coronavac,6,6,2021-10-02,D2,1424
Coronavac,6,6,2021-10-02,DU,0
Coronavac,6,6,2021-10-02,R,407
Coronavac,6,6,2021-10-03,D1,109
Coronavac,6,6,2021-10-03,D2,30
Coronavac,6,6,2021-10-03,DU,0
Coronavac,6,6,2021-10-03,R,4
Coronavac,6,6,2021-10-04,D1,1931
Coronavac,6,6,2021-10-04,D2,1523
Coronavac,6,6,2021-10-04,DU,0
Coronavac,6,6,2021-10-04,R,568
Coronavac,6,6,2021-10-05,D1,1806
Coronavac,6,6,2021-10-05,D2,1325
Coronavac,6,6,2021-10-05,DU,0
Coronavac,6,6,2021-10-05,R,696
Coronavac,6,6,2021-10-06,D1,1446
Coronavac,6,6,2021-10-06,D2,1494
Coronavac,6,6,2021-10-06,DU,0
Coronavac,6,6,2021-10-06,R,529
Coronavac,6,6,2021-10-07,D1,907
Coronavac,6,6,2021-10-07,D2,1604
Coronavac,6,6,2021-10-07,DU,0
Coronavac,6,6,2021-10-07,R,440
Coronavac,6,6,2021-10-08,D1,1175
Coronavac,6,6,2021-10-08,D2,1574
Coronavac,6,6,2021-10-08,DU,0
Coronavac,6,6,2021-10-08,R,507
Coronavac,6,6,2021-10-09,D1,190
Coronavac,6,6,2021-10-09,D2,405
Coronavac,6,6,2021-10-09,DU,0
Coronavac,6,6,2021-10-09,R,109
Coronavac,6,6,2021-10-10,D1,14
Coronavac,6,6,2021-10-10,D2,28
Coronavac,6,6,2021-10-10,DU,0
Coronavac,6,6,2021-10-10,R,5
Coronavac,6,6,2021-10-11,D1,127
Coronavac,6,6,2021-10-11,D2,271
Coronavac,6,6,2021-10-11,DU,0
Coronavac,6,6,2021-10-11,R,74
Coronavac,6,6,2021-10-12,D1,43
Coronavac,6,6,2021-10-12,D2,95
Coronavac,6,6,2021-10-12,DU,0
Coronavac,6,6,2021-10-12,R,9
Coronavac,6,6,2021-10-13,D1,948
Coronavac,6,6,2021-10-13,D2,2080
Coronavac,6,6,2021-10-13,DU,0
Coronavac,6,6,2021-10-13,R,335
Coronavac,6,6,2021-10-14,D1,944
Coronavac,6,6,2021-10-14,D2,1589
Coronavac,6,6,2021-10-14,DU,0
Coronavac,6,6,2021-10-14,R,457
Coronavac,6,6,2021-10-15,D1,899
Coronavac,6,6,2021-10-15,D2,1547
Coronavac,6,6,2021-10-15,DU,0
Coronavac,6,6,2021-10-15,R,498
Coronavac,6,6,2021-10-16,D1,925
Coronavac,6,6,2021-10-16,D2,1031
Coronavac,6,6,2021-10-16,DU,0
Coronavac,6,6,2021-10-16,R,232
Coronavac,6,6,2021-10-17,D1,32
Coronavac,6,6,2021-10-17,D2,16
Coronavac,6,6,2021-10-17,DU,0
Coronavac,6,6,2021-10-17,R,0
Coronavac,6,6,2021-10-18,D1,697
Coronavac,6,6,2021-10-18,D2,1562
Coronavac,6,6,2021-10-18,DU,0
Coronavac,6,6,2021-10-18,R,325
Coronavac,6,6,2021-10-19,D1,919
Coronavac,6,6,2021-10-19,D2,1347
Coronavac,6,6,2021-10-19,DU,0
Coronavac,6,6,2021-10-19,R,310
Coronavac,6,6,2021-10-20,D1,622
Coronavac,6,6,2021-10-20,D2,1394
Coronavac,6,6,2021-10-20,DU,0
Coronavac,6,6,2021-10-20,R,286
Coronavac,6,6,2021-10-21,D1,613
Coronavac,6,6,2021-10-21,D2,1584
Coronavac,6,6,2021-10-21,DU,0
Coronavac,6,6,2021-10-21,R,249
Coronavac,6,6,2021-10-22,D1,668
Coronavac,6,6,2021-10-22,D2,2176
Coronavac,6,6,2021-10-22,DU,0
Coronavac,6,6,2021-10-22,R,294
Coronavac,6,6,2021-10-23,D1,533
Coronavac,6,6,2021-10-23,D2,690
Coronavac,6,6,2021-10-23,DU,0
Coronavac,6,6,2021-10-23,R,65
Coronavac,6,6,2021-10-24,D1,56
Coronavac,6,6,2021-10-24,D2,33
Coronavac,6,6,2021-10-24,DU,0
Coronavac,6,6,2021-10-24,R,0
Coronavac,6,6,2021-10-25,D1,540
Coronavac,6,6,2021-10-25,D2,2456
Coronavac,6,6,2021-10-25,DU,0
Coronavac,6,6,2021-10-25,R,270
Coronavac,6,6,2021-10-26,D1,666
Coronavac,6,6,2021-10-26,D2,2112
Coronavac,6,6,2021-10-26,DU,0
Coronavac,6,6,2021-10-26,R,325
Coronavac,6,6,2021-10-27,D1,691
Coronavac,6,6,2021-10-27,D2,2195
Coronavac,6,6,2021-10-27,DU,0
Coronavac,6,6,2021-10-27,R,273
Coronavac,6,6,2021-10-28,D1,826
Coronavac,6,6,2021-10-28,D2,2075
Coronavac,6,6,2021-10-28,DU,0
Coronavac,6,6,2021-10-28,R,290
Coronavac,6,6,2021-10-29,D1,337
Coronavac,6,6,2021-10-29,D2,1013
Coronavac,6,6,2021-10-29,DU,0
Coronavac,6,6,2021-10-29,R,159
Coronavac,6,6,2021-10-30,D1,415
Coronavac,6,6,2021-10-30,D2,680
Coronavac,6,6,2021-10-30,DU,0
Coronavac,6,6,2021-10-30,R,47
Coronavac,6,6,2021-10-31,D1,30
Coronavac,6,6,2021-10-31,D2,50
Coronavac,6,6,2021-10-31,DU,0
Coronavac,6,6,2021-10-31,R,1
Coronavac,6,6,2021-11-01,D1,38
Coronavac,6,6,2021-11-01,D2,142
Coronavac,6,6,2021-11-01,DU,0
Coronavac,6,6,2021-11-01,R,23
Coronavac,6,6,2021-11-02,D1,140
Coronavac,6,6,2021-11-02,D2,85
Coronavac,6,6,2021-11-02,DU,0
Coronavac,6,6,2021-11-02,R,17
Coronavac,6,6,2021-11-03,D1,922
Coronavac,6,6,2021-11-03,D2,1894
Coronavac,6,6,2021-11-03,DU,0
Coronavac,6,6,2021-11-03,R,242
Coronavac,6,6,2021-11-04,D1,721
Coronavac,6,6,2021-11-04,D2,1375
Coronavac,6,6,2021-11-04,DU,0
Coronavac,6,6,2021-11-04,R,223
Coronavac,6,6,2021-11-05,D1,918
Coronavac,6,6,2021-11-05,D2,1214
Coronavac,6,6,2021-11-05,DU,0
Coronavac,6,6,2021-11-05,R,257
Coronavac,6,6,2021-11-06,D1,751
Coronavac,6,6,2021-11-06,D2,554
Coronavac,6,6,2021-11-06,DU,0
Coronavac,6,6,2021-11-06,R,60
Coronavac,6,6,2021-11-07,D1,9
Coronavac,6,6,2021-11-07,D2,45
Coronavac,6,6,2021-11-07,DU,0
Coronavac,6,6,2021-11-07,R,2
Coronavac,6,6,2021-11-08,D1,391
Coronavac,6,6,2021-11-08,D2,883
Coronavac,6,6,2021-11-08,DU,0
Coronavac,6,6,2021-11-08,R,178
Coronavac,6,6,2021-11-09,D1,475
Coronavac,6,6,2021-11-09,D2,814
Coronavac,6,6,2021-11-09,DU,0
Coronavac,6,6,2021-11-09,R,188
Coronavac,6,6,2021-11-10,D1,418
Coronavac,6,6,2021-11-10,D2,727
Coronavac,6,6,2021-11-10,DU,0
Coronavac,6,6,2021-11-10,R,196
Coronavac,6,6,2021-11-11,D1,434
Coronavac,6,6,2021-11-11,D2,1331
Coronavac,6,6,2021-11-11,DU,0
Coronavac,6,6,2021-11-11,R,297
Coronavac,6,6,2021-11-12,D1,381
Coronavac,6,6,2021-11-12,D2,1044
Coronavac,6,6,2021-11-12,DU,0
Coronavac,6,6,2021-11-12,R,239
Coronavac,6,6,2021-11-13,D1,98
Coronavac,6,6,2021-11-13,D2,452
Coronavac,6,6,2021-11-13,DU,0
Coronavac,6,6,2021-11-13,R,68
Coronavac,6,6,2021-11-14,D1,6
Coronavac,6,6,2021-11-14,D2,11
Coronavac,6,6,2021-11-14,DU,0
Coronavac,6,6,2021-11-14,R,2
Coronavac,6,6,2021-11-15,D1,20
Coronavac,6,6,2021-11-15,D2,52
Coronavac,6,6,2021-11-15,DU,0
Coronavac,6,6,2021-11-15,R,16
Coronavac,6,6,2021-11-16,D1,316
Coronavac,6,6,2021-11-16,D2,808
Coronavac,6,6,2021-11-16,DU,0
Coronavac,6,6,2021-11-16,R,334
Coronavac,6,6,2021-11-17,D1,382
Coronavac,6,6,2021-11-17,D2,869
Coronavac,6,6,2021-11-17,DU,0
Coronavac,6,6,2021-11-17,R,486
Coronavac,6,6,2021-11-18,D1,250
Coronavac,6,6,2021-11-18,D2,17
Coronavac,6,6,2021-11-18,DU,0
Coronavac,6,6,2021-11-18,R,573
Coronavac,6,6,2021-11-19,D1,177
Coronavac,6,6,2021-11-19,D2,19
Coronavac,6,6,2021-11-19,DU,0
Coronavac,6,6,2021-11-19,R,397
Coronavac,6,6,2021-11-20,D1,146
Coronavac,6,6,2021-11-20,D2,12
Coronavac,6,6,2021-11-20,DU,0
Coronavac,6,6,2021-11-20,R,212
Coronavac,6,6,2021-11-21,D1,12
Coronavac,6,6,2021-11-21,D2,0
Coronavac,6,6,2021-11-21,DU,0
Coronavac,6,6,2021-11-21,R,16
Coronavac,6,6,2021-11-22,D1,83
Coronavac,6,6,2021-11-22,D2,15
Coronavac,6,6,2021-11-22,DU,0
Coronavac,6,6,2021-11-22,R,254
Coronavac,6,6,2021-11-23,D1,45
Coronavac,6,6,2021-11-23,D2,836
Coronavac,6,6,2021-11-23,DU,2
Coronavac,6,6,2021-11-23,R,179
Coronavac,6,6,2021-11-24,D1,14
Coronavac,6,6,2021-11-24,D2,16
Coronavac,6,6,2021-11-24,DU,0
Coronavac,6,6,2021-11-24,R,164
Coronavac,6,6,2021-11-25,D1,477
Coronavac,6,6,2021-11-25,D2,10
Coronavac,6,6,2021-11-25,DU,0
Coronavac,6,6,2021-11-25,R,1056
Coronavac,6,6,2021-11-26,D1,389
Coronavac,6,6,2021-11-26,D2,701
Coronavac,6,6,2021-11-26,DU,0
Coronavac,6,6,2021-11-26,R,927
Coronavac,6,6,2021-11-27,D1,1
Coronavac,6,6,2021-11-27,D2,2
Coronavac,6,6,2021-11-27,DU,0
Coronavac,6,6,2021-11-27,R,371
Coronavac,6,6,2021-11-28,D1,12
Coronavac,6,6,2021-11-28,D2,1
Coronavac,6,6,2021-11-28,DU,0
Coronavac,6,6,2021-11-28,R,577
Coronavac,6,6,2021-11-29,D1,109
Coronavac,6,6,2021-11-29,D2,20
Coronavac,6,6,2021-11-29,DU,0
Coronavac,6,6,2021-11-29,R,296
Coronavac,6,6,2021-11-30,D1,383
Coronavac,6,6,2021-11-30,D2,15
Coronavac,6,6,2021-11-30,DU,0
Coronavac,6,6,2021-11-30,R,1439
Coronavac,6,6,2021-12-01,D1,119
Coronavac,6,6,2021-12-01,D2,8
Coronavac,6,6,2021-12-01,DU,0
Coronavac,6,6,2021-12-01,R,407
Coronavac,6,6,2021-12-02,D1,418
Coronavac,6,6,2021-12-02,D2,851
Coronavac,6,6,2021-12-02,DU,0
Coronavac,6,6,2021-12-02,R,1264
Coronavac,6,6,2021-12-03,D1,361
Coronavac,6,6,2021-12-03,D2,23
Coronavac,6,6,2021-12-03,DU,0
Coronavac,6,6,2021-12-03,R,2520
Coronavac,6,6,2021-12-04,D1,86
Coronavac,6,6,2021-12-04,D2,6
Coronavac,6,6,2021-12-04,DU,0
Coronavac,6,6,2021-12-04,R,1270
Coronavac,6,6,2021-12-05,D1,7
Coronavac,6,6,2021-12-05,D2,25
Coronavac,6,6,2021-12-05,DU,0
Coronavac,6,6,2021-12-05,R,278
Coronavac,6,6,2021-12-06,D1,143
Coronavac,6,6,2021-12-06,D2,27
Coronavac,6,6,2021-12-06,DU,0
Coronavac,6,6,2021-12-06,R,1689
Coronavac,6,6,2021-12-07,D1,374
Coronavac,6,6,2021-12-07,D2,106
Coronavac,6,6,2021-12-07,DU,0
Coronavac,6,6,2021-12-07,R,5022
Coronavac,6,6,2021-12-08,D1,361
Coronavac,6,6,2021-12-08,D2,22
Coronavac,6,6,2021-12-08,DU,0
Coronavac,6,6,2021-12-08,R,4141
Coronavac,6,6,2021-12-09,D1,354
Coronavac,6,6,2021-12-09,D2,27
Coronavac,6,6,2021-12-09,DU,0
Coronavac,6,6,2021-12-09,R,2986
Coronavac,6,6,2021-12-10,D1,55
Coronavac,6,6,2021-12-10,D2,13
Coronavac,6,6,2021-12-10,DU,0
Coronavac,6,6,2021-12-10,R,555
Coronavac,6,6,2021-12-11,D1,5
Coronavac,6,6,2021-12-11,D2,2
Coronavac,6,6,2021-12-11,DU,0
Coronavac,6,6,2021-12-11,R,47
Coronavac,6,6,2021-12-12,D1,2
Coronavac,6,6,2021-12-12,D2,0
Coronavac,6,6,2021-12-12,DU,0
Coronavac,6,6,2021-12-12,R,1
Coronavac,6,6,2021-12-13,D1,295
Coronavac,6,6,2021-12-13,D2,44
Coronavac,6,6,2021-12-13,DU,0
Coronavac,6,6,2021-12-13,R,2891
Coronavac,6,6,2021-12-14,D1,266
Coronavac,6,6,2021-12-14,D2,35
Coronavac,6,6,2021-12-14,DU,0
Coronavac,6,6,2021-12-14,R,3180
Coronavac,6,6,2021-12-15,D1,220
Coronavac,6,6,2021-12-15,D2,72
Coronavac,6,6,2021-12-15,DU,0
Coronavac,6,6,2021-12-15,R,2401
Coronavac,6,6,2021-12-16,D1,200
Coronavac,6,6,2021-12-16,D2,492
Coronavac,6,6,2021-12-16,DU,0
Coronavac,6,6,2021-12-16,R,1952
Coronavac,6,6,2021-12-17,D1,136
Coronavac,6,6,2021-12-17,D2,455
Coronavac,6,6,2021-12-17,DU,0
Coronavac,6,6,2021-12-17,R,1538
Coronavac,6,6,2021-12-18,D1,24
Coronavac,6,6,2021-12-18,D2,65
Coronavac,6,6,2021-12-18,DU,0
Coronavac,6,6,2021-12-18,R,333
Coronavac,6,6,2021-12-19,D1,0
Coronavac,6,6,2021-12-19,D2,16
Coronavac,6,6,2021-12-19,DU,0
Coronavac,6,6,2021-12-19,R,65
Coronavac,6,6,2021-12-20,D1,207
Coronavac,6,6,2021-12-20,D2,421
Coronavac,6,6,2021-12-20,DU,0
Coronavac,6,6,2021-12-20,R,2654
Coronavac,6,6,2021-12-21,D1,206
Coronavac,6,6,2021-12-21,D2,385
Coronavac,6,6,2021-12-21,DU,0
Coronavac,6,6,2021-12-21,R,3330
Coronavac,6,6,2021-12-22,D1,18
